age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,earns,fold
57.0,Private,190942.0,1st-4th,2.0,Widowed,Priv-house-serv,Not-in-family,Black,Female,0.0,0.0,30.0,United-States,<=50K,1
29.0,Private,102345.0,Assoc-voc,11.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,5
29.0,Private,133937.0,Doctorate,16.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
30.0,Private,237903.0,Some-college,10.0,Never-married,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,1
27.0,Private,163862.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,4
32.0,Private,84179.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,2
58.0,Private,51662.0,10th,6.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,8.0,United-States,<=50K,1
21.0,Private,259510.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,36.0,United-States,<=50K,2
36.0,Self-emp-not-inc,27053.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,5
35.0,Private,229328.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K,5
33.0,Federal-gov,319560.0,Assoc-voc,11.0,Divorced,Craft-repair,Unmarried,Black,Female,0.0,0.0,40.0,United-States,>50K,5
69.0,Private,136218.0,11th,7.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,4
54.0,Private,212960.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,>50K,4
27.0,Private,158156.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,70.0,United-States,<=50K,1
29.0,Private,350162.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Male,0.0,0.0,40.0,United-States,>50K,5
31.0,Self-emp-not-inc,340939.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
18.0,Private,156764.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
57.0,Self-emp-inc,103948.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,80.0,United-States,<=50K,5
55.0,?,105138.0,HS-grad,9.0,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K,4
60.0,Private,39352.0,7th-8th,4.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,United-States,>50K,5
60.0,Private,51290.0,7th-8th,4.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,3
48.0,Private,45612.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,37.0,United-States,<=50K,1
29.0,Private,182521.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,4
17.0,Private,169658.0,10th,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,21.0,United-States,<=50K,5
52.0,Private,200853.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,6849.0,0.0,60.0,United-States,<=50K,3
26.0,Local-gov,208122.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,1055.0,0.0,40.0,United-States,<=50K,1
27.0,Private,109881.0,Bachelors,13.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,5
30.0,Private,369027.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,45.0,United-States,<=50K,4
50.0,Self-emp-not-inc,114117.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K,1
52.0,Self-emp-inc,51048.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K,1
29.0,Private,34383.0,Assoc-voc,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K,3
38.0,Self-emp-not-inc,267556.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,64.0,United-States,<=50K,2
49.0,Private,268090.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,26.0,United-States,>50K,1
43.0,Private,154374.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K,1
19.0,Private,262601.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,14.0,United-States,<=50K,2
33.0,Private,175697.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K,2
52.0,Self-emp-not-inc,289436.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,2
31.0,Private,55849.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,4
31.0,Local-gov,402089.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,2
58.0,?,158611.0,HS-grad,9.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,1
30.0,State-gov,169496.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,5
24.0,Private,556660.0,HS-grad,9.0,Never-married,Exec-managerial,Other-relative,White,Male,4101.0,0.0,50.0,United-States,<=50K,1
35.0,Private,292472.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Taiwan,>50K,4
34.0,Private,106742.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,5
44.0,Private,219288.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K,3
44.0,Self-emp-not-inc,335183.0,12th,8.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,2
35.0,Private,261293.0,Masters,14.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K,3
20.0,Private,81145.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,25.0,United-States,<=50K,2
42.0,Private,247019.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,3
48.0,Federal-gov,110457.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,2
33.0,Private,182556.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,3
32.0,Private,226267.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,5
23.0,Local-gov,430828.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,2
18.0,State-gov,59342.0,11th,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,5.0,United-States,<=50K,2
45.0,Local-gov,86644.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,55.0,United-States,<=50K,3
41.0,Private,195124.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35.0,Dominican-Republic,<=50K,5
26.0,Private,167350.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,30.0,United-States,<=50K,3
24.0,Private,140027.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,45.0,United-States,<=50K,4
36.0,Local-gov,110866.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,3
21.0,Private,163870.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K,3
44.0,Private,63042.0,Bachelors,13.0,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,50.0,United-States,>50K,1
40.0,Private,229148.0,12th,8.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,Jamaica,<=50K,5
60.0,Private,177665.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K,3
36.0,Private,271767.0,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,?,<=50K,3
36.0,Local-gov,382635.0,Bachelors,13.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,35.0,Honduras,<=50K,3
31.0,Private,295697.0,HS-grad,9.0,Separated,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,4
22.0,Private,214399.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K,3
33.0,Private,182556.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,5
42.0,Private,162140.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298.0,0.0,45.0,United-States,>50K,5
20.0,Private,299047.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,4
65.0,Self-emp-not-inc,118474.0,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386.0,0.0,59.0,?,>50K,2
55.0,Private,173093.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K,2
26.0,Private,181655.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2377.0,45.0,United-States,<=50K,5
35.0,Private,234901.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,2407.0,0.0,40.0,United-States,<=50K,2
43.0,State-gov,260960.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,5
56.0,Private,156052.0,HS-grad,9.0,Widowed,Other-service,Unmarried,Black,Female,594.0,0.0,20.0,United-States,<=50K,2
42.0,Private,279914.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
42.0,Local-gov,126319.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K,3
29.0,Private,267034.0,11th,7.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,Haiti,<=50K,4
46.0,State-gov,193047.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,37.0,United-States,<=50K,1
29.0,State-gov,356089.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40.0,United-States,>50K,5
33.0,Local-gov,120064.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,2
36.0,Private,101460.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,18.0,United-States,<=50K,5
34.0,Local-gov,119411.0,HS-grad,9.0,Divorced,Protective-serv,Unmarried,White,Male,0.0,0.0,40.0,Portugal,<=50K,3
32.0,Private,283268.0,10th,6.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,42.0,United-States,<=50K,1
37.0,Private,327323.0,5th-6th,3.0,Separated,Farming-fishing,Not-in-family,White,Male,0.0,0.0,32.0,Guatemala,<=50K,1
23.0,Local-gov,282579.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,56.0,United-States,<=50K,2
34.0,Private,73585.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,?,<=50K,3
43.0,Private,226902.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,2
28.0,Private,196690.0,Assoc-voc,11.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,1669.0,42.0,United-States,<=50K,3
40.0,Private,130760.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,5
41.0,Self-emp-not-inc,49572.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,4
42.0,Private,169628.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,<=50K,5
61.0,Self-emp-not-inc,36671.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,2352.0,50.0,United-States,<=50K,3
18.0,Private,231193.0,12th,8.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K,4
21.0,?,149704.0,HS-grad,9.0,Never-married,?,Not-in-family,White,Female,1055.0,0.0,40.0,United-States,<=50K,5
41.0,Self-emp-inc,32185.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
68.0,Self-emp-not-inc,315859.0,11th,7.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,20.0,United-States,<=50K,4
17.0,Private,193830.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,2
20.0,Private,138768.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K,3
30.0,Private,191571.0,HS-grad,9.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,36.0,United-States,<=50K,4
22.0,?,219941.0,Some-college,10.0,Never-married,?,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,4
22.0,Private,137510.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,3
64.0,Private,169871.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,3
32.0,Private,110331.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1672.0,60.0,United-States,<=50K,2
24.0,Self-emp-inc,165474.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,5
24.0,Private,321435.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,4
63.0,Private,86108.0,HS-grad,9.0,Widowed,Farming-fishing,Not-in-family,White,Male,0.0,0.0,6.0,United-States,<=50K,5
35.0,Private,135162.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,3
55.0,Private,387569.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,40.0,United-States,>50K,1
43.0,Private,102895.0,Some-college,10.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,5
39.0,Private,138192.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,4
31.0,Private,118966.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,18.0,United-States,<=50K,3
48.0,State-gov,327886.0,Doctorate,16.0,Divorced,Prof-specialty,Own-child,White,Male,0.0,0.0,50.0,United-States,>50K,4
34.0,Private,111567.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,3
34.0,Private,188798.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,4
48.0,Private,285335.0,11th,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,5
39.0,Private,176186.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,3
29.0,Self-emp-not-inc,266855.0,Bachelors,13.0,Separated,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,2
44.0,Private,48087.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,1
24.0,Private,121313.0,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K,4
71.0,Self-emp-not-inc,143437.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,10605.0,0.0,40.0,United-States,>50K,1
51.0,Self-emp-not-inc,160724.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,2415.0,40.0,China,>50K,3
41.0,Private,194636.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,5
23.0,Private,153044.0,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,7.0,United-States,<=50K,2
19.0,Private,376540.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K,1
32.0,Private,270335.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,Philippines,>50K,5
63.0,?,149698.0,Some-college,10.0,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K,5
33.0,Self-emp-inc,155781.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,?,<=50K,3
29.0,Private,177119.0,Assoc-voc,11.0,Divorced,Tech-support,Not-in-family,White,Female,2174.0,0.0,45.0,United-States,<=50K,3
40.0,Private,170108.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,2
47.0,Private,341995.0,Some-college,10.0,Divorced,Sales,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K,3
27.0,?,90270.0,Assoc-acdm,12.0,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,1
35.0,Private,152375.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,5
37.0,Private,211154.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,52.0,United-States,<=50K,2
37.0,Self-emp-not-inc,168496.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K,5
34.0,Private,175878.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,2
23.0,Private,543028.0,HS-grad,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,3
39.0,Private,202027.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,45.0,United-States,>50K,5
43.0,Private,158926.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,50.0,South,<=50K,3
21.0,Private,186648.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,3
42.0,Private,274198.0,5th-6th,3.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,38.0,Mexico,<=50K,5
32.0,Private,262153.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,5
37.0,Private,214738.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
51.0,Private,138022.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,4
33.0,Private,373662.0,1st-4th,2.0,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,40.0,Guatemala,<=50K,1
42.0,Private,162003.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,55.0,United-States,<=50K,5
19.0,?,52114.0,Some-college,10.0,Never-married,?,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K,5
51.0,Local-gov,241843.0,Preschool,1.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
23.0,Private,375871.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Mexico,<=50K,2
37.0,Private,176900.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,99.0,United-States,>50K,2
18.0,Private,293227.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K,4
20.0,Private,241752.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,3
54.0,Local-gov,166398.0,Some-college,10.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K,3
36.0,Self-emp-inc,108293.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,1977.0,45.0,United-States,>50K,5
51.0,Private,269080.0,7th-8th,4.0,Widowed,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,3
18.0,Private,177722.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,5
51.0,Private,133461.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,1
44.0,Self-emp-inc,398473.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70.0,United-States,>50K,3
33.0,Local-gov,298785.0,10th,6.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,1
42.0,Private,176286.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,2
36.0,?,94954.0,Assoc-voc,11.0,Widowed,?,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K,5
34.0,Private,202046.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,>50K,5
44.0,Private,32185.0,HS-grad,9.0,Never-married,Transport-moving,Unmarried,White,Male,0.0,0.0,70.0,United-States,<=50K,1
78.0,Private,182977.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,Black,Female,2964.0,0.0,40.0,United-States,<=50K,1
41.0,Private,349221.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Female,0.0,0.0,35.0,United-States,<=50K,4
47.0,Private,192835.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,4
50.0,Private,168212.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,65.0,United-States,>50K,2
51.0,Private,220537.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,5
